"","id","series","start_datetime","timezone","ground","longitude","latitude","altitude","match_length_overs","match_length_balls","max_balls_team1","max_balls_team2","team1","team2","neutral_venue","first_innings","toss_winner","toss_choice","dbMktPriceTeam1","dbMktPriceTeam2","victor","balls_team1","balls_team2","byes_team1","byes_team2","leg_byes_team1","leg_byes_team2","no_balls_team1","no_balls_team2","runs_team1","runs_team2","target_team1","target_team2","wickets_team1","wickets_team2","wides_team1","wides_team2"
"161",10092,"Big Bash League 2015/16",2015-12-23 08:10:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Sydney Sixers",0,"Melbourne Renegades","Sydney Sixers","Bowl",1.676,2.34,"Sydney Sixers",120,113,0,0,2,2,1,0,172,174,NA,173,4,7,5,4
"162",10093,"Big Bash League 2015/16",2015-12-21 08:10:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Adelaide Strikers",0,"Perth Scorchers","Perth Scorchers","Bat",1.581,2.55,"Adelaide Strikers",120,115,0,4,4,2,0,1,151,152,NA,152,6,6,2,8
"163",10094,"Big Bash League 2015/16",2015-12-22 08:10:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Brisbane Heat",0,"Hobart Hurricanes","Hobart Hurricanes","Bat",1.69,2.31,"Hobart Hurricanes",120,120,1,0,1,6,1,0,184,164,NA,185,3,8,1,3
"164",10095,"Big Bash League 2015/16",2015-12-20 05:20:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Hobart Hurricanes",0,"Sydney Sixers","Sydney Sixers","Bat",1.926,1.98,"Sydney Sixers",120,95,4,2,3,3,0,0,186,91,NA,187,7,10,5,2
"165",10096,"Big Bash League 2015/16",2015-12-17 08:40:00,"Australia/Sydney","Sydney Showground Stadium",151.067879,-33.843277,18,20,120,120,120,"Sydney Thunder","Sydney Sixers",0,"Sydney Thunder","Sydney Thunder","Bat",1.806,2.12,"Sydney Thunder",120,119,0,0,1,3,0,0,158,122,NA,159,4,10,0,5
"166",10097,"Big Bash League 2015/16",2015-12-19 08:10:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Melbourne Renegades",0,"Brisbane Heat","Brisbane Heat","Bat",2.51,1.599,"Melbourne Renegades",120,117,0,0,3,4,0,0,180,184,NA,181,5,3,5,4
"167",10675,"Big Bash League 2012/13",2013-01-16 11:00:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,78,120,"Perth Scorchers","Melbourne Stars",0,"Melbourne Stars","Perth Scorchers","Bowl",1.637,2.42,"Perth Scorchers",78,108,4,0,3,2,2,3,142,183,139,NA,2,2,1,1
"168",10676,"Big Bash League 2012/13",2013-01-15 08:00:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Brisbane Heat",0,"Brisbane Heat","Brisbane Heat","Bat",1.676,2.34,"Brisbane Heat",120,120,0,1,3,0,1,1,168,183,184,NA,9,3,7,2
"169",11820,"Big Bash League 2015/16",2016-01-21 08:40:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Sydney Thunder",0,"Adelaide Strikers","Adelaide Strikers","Bat",1.952,1.952,"Sydney Thunder",120,106,0,0,0,1,1,1,159,160,NA,160,7,2,9,1
"170",11821,"Big Bash League 2015/16",2016-01-22 08:40:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Perth Scorchers",0,"Perth Scorchers","Melbourne Stars","Bowl",1.99,1.917,"Melbourne Stars",109,120,0,0,2,4,0,2,140,139,140,NA,3,7,3,3
"171",11833,"Big Bash League 2015/16",2016-01-24 08:20:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Sydney Thunder",0,"Melbourne Stars","Sydney Thunder","Bowl",2.14,1.794,"Sydney Thunder",120,117,4,0,0,3,0,1,176,181,NA,177,9,7,7,8
"172",12153,"Big Bash League 2016/17",2017-01-21 05:20:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Perth Scorchers",0,"Hobart Hurricanes","Perth Scorchers","Bowl",2.16,1.781,"Perth Scorchers",120,83,0,0,3,1,0,1,134,135,NA,135,6,3,0,2
"173",12154,"Big Bash League 2016/17",2016-12-21 08:40:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Brisbane Heat",0,"Brisbane Heat","Adelaide Strikers","Bowl",1.84,2.08,"Brisbane Heat",120,120,3,0,0,5,0,0,196,206,207,NA,6,5,4,4
"174",12155,"Big Bash League 2016/17",2016-12-31 08:10:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Sydney Sixers",0,"Adelaide Strikers","Sydney Sixers","Bowl",2.14,1.794,"Adelaide Strikers",120,110,0,1,2,0,0,0,152,104,NA,153,9,10,2,2
"175",12156,"Big Bash League 2016/17",2016-12-20 08:40:00,"Australia/Sydney","Sydney Showground Stadium",151.067879,-33.843277,18,20,120,120,120,"Sydney Thunder","Sydney Sixers",0,"Sydney Thunder","Sydney Sixers","Bowl",2.22,1.741,"Sydney Sixers",120,108,2,0,10,0,0,0,159,160,NA,160,8,1,4,3
"176",12157,"Big Bash League 2016/17",2017-01-01 07:10:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Melbourne Renegades",0,"Melbourne Renegades","Melbourne Stars","Bowl",1.625,2.44,"Melbourne Renegades",108,120,0,1,0,3,3,0,151,171,172,NA,9,4,6,3
"177",12158,"Big Bash League 2016/17",2016-12-23 07:10:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Hobart Hurricanes",0,"Hobart Hurricanes","Sydney Sixers","Bowl",1.571,2.58,"Hobart Hurricanes",98,120,0,1,1,5,0,0,140,200,201,NA,10,6,6,3
"178",12159,"Big Bash League 2016/17",2017-01-01 10:15:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Sydney Thunder",0,"Perth Scorchers","Sydney Thunder","Bowl",1.629,2.44,"Perth Scorchers",120,120,5,0,6,0,1,1,177,127,NA,178,4,8,5,4
"179",12160,"Big Bash League 2016/17",2016-12-22 08:40:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Sydney Thunder",0,"Melbourne Renegades","Sydney Thunder","Bowl",1.606,2.49,"Melbourne Renegades",120,115,5,6,2,4,0,0,179,130,NA,180,7,10,4,3
"180",12161,"Big Bash League 2016/17",2017-01-02 08:10:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Adelaide Strikers",0,"Adelaide Strikers","Hobart Hurricanes","Bowl",2.17,1.775,"Hobart Hurricanes",106,120,11,0,0,2,1,1,144,143,144,NA,2,10,3,2
"181",12162,"Big Bash League 2016/17",2017-01-03 08:10:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Sydney Sixers",0,"Brisbane Heat","Sydney Sixers","Bowl",1.8,2.13,"Sydney Sixers",120,118,0,2,1,0,0,0,186,191,NA,187,6,7,5,6
"182",12163,"Big Bash League 2016/17",2016-12-23 10:15:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Adelaide Strikers",0,"Perth Scorchers","Adelaide Strikers","Bowl",1.763,2.19,"Perth Scorchers",120,120,0,0,8,2,1,0,197,149,NA,198,7,9,9,4
"183",12164,"Big Bash League 2016/17",2017-01-21 08:25:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Sydney Sixers",0,"Melbourne Stars","Sydney Sixers","Bowl",1.926,1.98,"Sydney Sixers",120,114,0,0,1,0,0,1,156,160,NA,157,8,7,3,10
"184",12165,"Big Bash League 2016/17",2017-01-05 08:10:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Brisbane Heat",0,"Perth Scorchers","Perth Scorchers","Bat",1.667,2.36,"Brisbane Heat",120,88,4,0,3,6,0,1,173,174,NA,174,6,1,5,1
"185",12166,"Big Bash League 2016/17",2016-12-26 08:10:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Melbourne Stars",0,"Hobart Hurricanes","Hobart Hurricanes","Bat",2.25,1.725,"Melbourne Stars",120,106,0,0,3,7,1,0,188,191,NA,189,4,3,2,2
"186",12167,"Big Bash League 2016/17",2017-01-04 08:10:00,"Australia/Sydney","Sydney Showground Stadium",151.067879,-33.843277,18,20,120,120,120,"Sydney Thunder","Melbourne Stars",0,"Melbourne Stars","Sydney Thunder","Bowl",2.49,1.606,"Sydney Thunder",120,120,2,1,8,1,1,0,168,166,167,NA,4,8,8,4
"187",12168,"Big Bash League 2016/17",2016-12-27 08:10:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Perth Scorchers",0,"Perth Scorchers","Perth Scorchers","Bat",2.44,1.629,"Sydney Sixers",108,120,0,0,1,0,0,0,132,130,131,NA,4,8,1,1
"188",12169,"Big Bash League 2016/17",2017-01-07 08:10:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Melbourne Stars",0,"Melbourne Stars","Melbourne Renegades","Bowl",2.13,1.8,"Melbourne Stars",120,120,2,2,2,2,0,0,154,200,201,NA,9,7,2,2
"189",12170,"Big Bash League 2016/17",2016-12-28 08:10:00,"Australia/Sydney","Sydney Showground Stadium",151.067879,-33.843277,18,20,120,120,120,"Sydney Thunder","Brisbane Heat",0,"Sydney Thunder","Brisbane Heat","Bowl",2.04,1.87,"Brisbane Heat",120,118,0,0,2,1,0,0,157,160,NA,158,7,7,11,4
"190",12171,"Big Bash League 2016/17",2017-01-06 08:10:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Hobart Hurricanes",0,"Hobart Hurricanes","Adelaide Strikers","Bowl",1.763,2.19,"Adelaide Strikers",110,120,0,0,2,1,0,0,164,161,162,NA,5,8,4,2
"191",12172,"Big Bash League 2016/17",2016-12-29 08:10:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Perth Scorchers",0,"Melbourne Renegades","Perth Scorchers","Bowl",1.909,2,"Perth Scorchers",120,120,1,0,2,2,0,0,148,152,NA,149,8,6,2,3
"192",12173,"Big Bash League 2016/17",2016-12-30 08:10:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Hobart Hurricanes",0,"Hobart Hurricanes","Brisbane Heat","Bowl",1.69,2.31,"Brisbane Heat",98,120,0,2,0,0,2,1,174,173,174,NA,3,9,2,11
"193",12174,"Big Bash League 2016/17",2017-01-08 08:10:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Sydney Thunder",0,"Hobart Hurricanes","Sydney Thunder","Bowl",1.758,2.2,"Sydney Thunder",120,101,0,0,3,4,0,1,161,162,NA,162,8,4,3,0
"194",12175,"Big Bash League 2016/17",2017-01-20 08:40:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Melbourne Renegades",0,"Melbourne Renegades","Brisbane Heat","Bowl",2.22,1.741,"Melbourne Renegades",119,120,0,0,7,0,0,1,198,199,200,NA,10,5,11,5
"195",12176,"Big Bash League 2016/17",2017-01-18 08:40:00,"Australia/Sydney","Sydney Showground Stadium",151.067879,-33.843277,18,20,120,120,120,"Sydney Thunder","Adelaide Strikers",0,"Adelaide Strikers","Sydney Thunder","Bowl",1.763,2.19,"Adelaide Strikers",93,120,0,0,0,1,0,0,101,178,179,NA,10,5,3,4
"196",12177,"Big Bash League 2016/17",2017-01-17 08:40:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Brisbane Heat",0,"Melbourne Stars","Melbourne Stars","Bat",1.503,2.79,"Brisbane Heat",120,109,0,0,3,1,2,0,138,139,NA,139,7,3,11,2
"197",12178,"Big Bash League 2016/17",2017-01-14 07:10:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Sydney Thunder",0,"Sydney Sixers","Sydney Sixers","Bat",1.633,2.43,"Sydney Thunder",120,60,2,3,1,0,0,0,99,100,NA,100,9,2,3,1
"198",12179,"Big Bash League 2016/17",2017-01-10 08:40:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Adelaide Strikers",0,"Adelaide Strikers","Melbourne Stars","Bowl",1.645,2.4,"Melbourne Stars",117,120,0,1,4,6,0,0,153,152,153,NA,8,8,4,5
"199",12180,"Big Bash League 2016/17",2017-01-09 08:40:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Melbourne Renegades",0,"Melbourne Renegades","Melbourne Renegades","Bat",1.926,1.98,"Sydney Sixers",117,120,0,0,2,1,1,0,171,170,171,NA,4,6,3,0
"200",12181,"Big Bash League 2016/17",2017-01-12 08:40:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Hobart Hurricanes",0,"Melbourne Renegades","Hobart Hurricanes","Bowl",1.602,2.5,"Hobart Hurricanes",120,120,0,0,1,3,0,1,222,223,NA,223,4,8,3,3
"201",12182,"Big Bash League 2016/17",2017-01-11 08:40:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Perth Scorchers",0,"Perth Scorchers","Brisbane Heat","Bowl",2.06,1.855,"Perth Scorchers",116,120,0,0,1,3,1,1,129,156,157,NA,10,5,1,9
"202",12183,"Big Bash League 2016/17",2017-01-14 10:15:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Melbourne Stars",0,"Perth Scorchers","Perth Scorchers","Bat",1.952,1.952,"Melbourne Stars",120,104,1,0,5,2,0,0,134,137,NA,135,7,3,4,6
"203",12283,"Big Bash League 2016/17",2017-01-16 08:40:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Melbourne Renegades",0,"Melbourne Renegades","Adelaide Strikers","Bowl",2.21,1.746,"Melbourne Renegades",120,120,0,3,1,1,0,0,165,171,172,NA,8,9,0,3
"204",12492,"Big Bash League 2016/17",2017-01-25 08:40:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Sydney Sixers",0,"Brisbane Heat","Sydney Sixers","Bowl",1.877,2.03,"Tie",120,120,0,0,2,1,2,0,167,167,NA,168,9,8,6,2
"205",12493,"Big Bash League 2016/17",2017-01-24 08:40:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Melbourne Stars",0,"Melbourne Stars","Perth Scorchers","Bowl",1.769,2.18,"Perth Scorchers",101,120,0,0,4,5,0,0,139,136,137,NA,3,8,2,7
"206",12494,"Big Bash League 2016/17",2017-01-28 08:15:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Sydney Sixers",0,"Sydney Sixers","Perth Scorchers","Bowl",1.741,2.22,"Perth Scorchers",95,120,0,0,1,3,0,0,144,141,142,NA,1,9,0,5
"207",13172,"KFC T20 Big Bash League 2017/18",2017-12-19 08:45:00,"Australia/Sydney","Sydney Showground Stadium",151.067879,-33.843277,18,20,120,120,120,"Sydney Thunder","Sydney Sixers",0,"Sydney Sixers","Sydney Thunder","Bowl",2.13,1.8,"Sydney Thunder",120,120,0,0,1,0,2,1,150,149,150,NA,5,9,3,2
"208",13173,"KFC T20 Big Bash League 2017/18",2017-12-20 08:40:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Melbourne Stars",0,"Brisbane Heat","Melbourne Stars","Bowl",2.57,1.575,"Brisbane Heat",120,120,0,0,3,2,4,1,206,191,NA,207,7,6,2,5
"209",13176,"KFC T20 Big Bash League 2017/18",2017-12-21 08:40:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Melbourne Renegades",0,"Hobart Hurricanes","Melbourne Renegades","Bowl",2.78,1.505,"Melbourne Renegades",120,111,0,0,0,1,0,2,164,165,NA,165,8,3,2,7
"210",13177,"KFC T20 Big Bash League 2017/18",2017-12-22 08:40:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Sydney Thunder",0,"Adelaide Strikers","Adelaide Strikers","Bat",1.709,2.28,"Adelaide Strikers",120,106,5,4,3,1,1,0,163,110,NA,164,6,10,3,5
"211",13179,"KFC T20 Big Bash League 2017/18",2017-12-23 08:25:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Brisbane Heat",0,"Brisbane Heat","Melbourne Renegades","Bowl",1.51,2.76,"Melbourne Renegades",112,120,0,0,4,2,1,0,137,132,133,NA,3,8,3,1
"212",13180,"KFC T20 Big Bash League 2017/18",2017-12-23 05:10:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Perth Scorchers",0,"Sydney Sixers","Perth Scorchers","Bowl",1.532,2.69,"Perth Scorchers",112,109,0,0,0,3,1,0,132,136,NA,133,10,4,5,1
"213",13184,"KFC T20 Big Bash League 2017/18",2017-12-26 08:10:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Melbourne Stars",0,"Perth Scorchers","Melbourne Stars","Bowl",2.68,1.535,"Perth Scorchers",120,120,1,6,2,2,0,0,142,129,NA,143,6,8,4,4
"214",13186,"KFC T20 Big Bash League 2017/18",2017-12-27 08:10:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,102,102,"Brisbane Heat","Sydney Thunder",0,"Sydney Thunder","Sydney Thunder","Bat",1.521,2.73,"Brisbane Heat",101,102,0,0,2,1,0,1,153,149,151,NA,4,4,5,4
"215",13187,"KFC T20 Big Bash League 2017/18",2017-12-28 08:10:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Adelaide Strikers",0,"Adelaide Strikers","Sydney Sixers","Bowl",1.833,2.09,"Adelaide Strikers",120,120,0,1,0,1,0,0,161,167,168,NA,8,3,4,5
"216",13188,"KFC T20 Big Bash League 2017/18",2017-12-29 08:10:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Perth Scorchers",0,"Melbourne Renegades","Perth Scorchers","Bowl",1.599,2.51,"Perth Scorchers",120,114,0,1,9,0,0,0,130,133,NA,131,9,7,1,3
"217",13190,"KFC T20 Big Bash League 2017/18",2017-12-31 08:10:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Brisbane Heat",0,"Adelaide Strikers","Adelaide Strikers","Bat",1.935,1.971,"Adelaide Strikers",120,98,0,4,5,2,0,0,147,91,NA,148,7,10,3,7
"218",13191,"KFC T20 Big Bash League 2017/18",2017-12-30 08:10:00,"Australia/Hobart","York Park",147.1388951,-41.425969,11,20,120,120,120,"Hobart Hurricanes","Sydney Thunder",1,"Sydney Thunder","Hobart Hurricanes","Bowl",1.833,2.09,"Sydney Thunder",117,120,0,0,0,0,0,2,109,166,167,NA,10,5,2,1
"219",13192,"KFC T20 Big Bash League 2017/18",2018-01-01 10:25:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Sydney Sixers",0,"Sydney Sixers","Perth Scorchers","Bowl",1.685,2.32,"Perth Scorchers",115,120,0,1,2,1,0,1,170,167,168,NA,4,4,6,2
"220",13193,"KFC T20 Big Bash League 2017/18",2018-01-01 07:10:00,"Australia/Sydney","Sydney Showground Stadium",151.067879,-33.843277,18,20,120,120,120,"Sydney Thunder","Hobart Hurricanes",0,"Hobart Hurricanes","Sydney Thunder","Bowl",1.714,2.27,"Hobart Hurricanes",120,120,0,0,2,4,0,2,180,189,190,NA,8,3,1,5
"221",13195,"KFC T20 Big Bash League 2017/18",2018-01-02 08:10:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Brisbane Heat",0,"Melbourne Stars","Brisbane Heat","Bowl",1.694,2.3,"Brisbane Heat",120,88,0,1,2,0,2,0,141,144,NA,142,7,1,5,1
"222",13201,"KFC T20 Big Bash League 2017/18",2018-01-03 08:10:00,"Australia/Melbourne","Kardinia Park",144.354573,-38.15796,15,20,120,120,120,"Melbourne Renegades","Sydney Sixers",1,"Sydney Sixers","Melbourne Renegades","Bowl",1.429,3.08,"Melbourne Renegades",93,120,0,0,2,1,0,0,112,111,112,NA,2,8,3,1
"223",13204,"KFC T20 Big Bash League 2017/18",2018-01-04 08:10:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Adelaide Strikers",0,"Hobart Hurricanes","Hobart Hurricanes","Bat",2.72,1.524,"Hobart Hurricanes",120,120,0,0,1,1,1,1,183,176,NA,184,5,6,3,6
"224",13206,"KFC T20 Big Bash League 2017/18",2018-01-05 08:10:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Perth Scorchers",0,"Brisbane Heat","Perth Scorchers","Bowl",1.73,2.24,"Brisbane Heat",120,114,0,0,2,0,0,1,191,142,NA,192,6,10,6,5
"225",13207,"KFC T20 Big Bash League 2017/18",2018-01-06 08:10:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Melbourne Renegades",0,"Melbourne Stars","Melbourne Renegades","Bowl",2.06,1.855,"Melbourne Renegades",120,107,0,0,0,5,0,2,157,159,NA,158,4,4,1,4
"226",13211,"KFC T20 Big Bash League 2017/18",2018-01-07 08:10:00,"Australia/Sydney","Sydney Showground Stadium",151.067879,-33.843277,18,20,120,120,120,"Sydney Thunder","Adelaide Strikers",0,"Adelaide Strikers","Adelaide Strikers","Bat",2.28,1.709,"Adelaide Strikers",120,120,4,0,4,3,0,0,133,158,159,NA,9,7,3,4
"227",13213,"KFC T20 Big Bash League 2017/18",2018-01-08 07:10:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Sydney Sixers",0,"Hobart Hurricanes","Hobart Hurricanes","Bat",1.752,2.2,"Hobart Hurricanes",120,120,0,3,4,0,0,1,170,165,NA,171,6,4,0,3
"228",13214,"KFC T20 Big Bash League 2017/18",2018-01-08 10:20:00,"Australia/Perth","W.A.C.A. Ground",115.879576,-31.959793,7,20,120,120,120,"Perth Scorchers","Melbourne Renegades",0,"Melbourne Renegades","Perth Scorchers","Bowl",2.06,1.855,"Perth Scorchers",119,120,4,1,1,2,1,1,186,185,186,NA,5,3,3,6
"229",13215,"KFC T20 Big Bash League 2017/18",2018-01-09 08:40:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Melbourne Stars",0,"Melbourne Stars","Melbourne Stars","Bat",1.658,2.37,"Adelaide Strikers",112,120,0,0,2,3,0,0,152,151,152,NA,2,6,5,5
"230",13217,"KFC T20 Big Bash League 2017/18",2018-01-10 08:40:00,"Australia/Brisbane","Brisbane Cricket Ground",153.038085,-27.485838,11,20,120,120,120,"Brisbane Heat","Hobart Hurricanes",0,"Hobart Hurricanes","Hobart Hurricanes","Bat",1.769,2.18,"Hobart Hurricanes",120,120,5,0,1,4,0,0,176,179,180,NA,8,4,5,5
"231",13220,"KFC T20 Big Bash League 2017/18",2018-01-11 08:40:00,"Australia/Sydney","Sydney Showground Stadium",151.067879,-33.843277,18,20,120,120,120,"Sydney Thunder","Perth Scorchers",0,"Sydney Thunder","Sydney Thunder","Bat",2,1.909,"Sydney Thunder",120,120,0,1,2,9,0,1,175,172,NA,176,4,4,2,4
"232",13222,"KFC T20 Big Bash League 2017/18",2018-01-12 08:40:00,"Australia/Melbourne","Docklands Stadium",144.947506,-37.816565,20,20,120,120,120,"Melbourne Renegades","Melbourne Stars",0,"Melbourne Stars","Melbourne Renegades","Bowl",1.855,2.06,"Melbourne Stars",120,120,0,0,2,0,0,0,144,167,168,NA,9,4,2,2
"233",13224,"KFC T20 Big Bash League 2017/18",2018-01-13 08:20:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Sydney Thunder",0,"Sydney Thunder","Sydney Sixers","Bowl",1.943,1.962,"Sydney Sixers",120,120,0,4,1,4,0,0,157,156,157,NA,2,6,1,5
"234",13231,"KFC T20 Big Bash League 2017/18",2018-01-15 08:40:00,"Australia/Hobart","Bellerive Oval",147.373739,-42.877361,10,20,120,120,120,"Hobart Hurricanes","Brisbane Heat",0,"Brisbane Heat","Brisbane Heat","Bat",1.769,2.18,"Hobart Hurricanes",110,120,0,0,2,2,2,0,166,165,166,NA,4,8,8,5
"235",13234,"KFC T20 Big Bash League 2017/18",2018-01-16 08:40:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Sydney Sixers",0,"Melbourne Stars","Sydney Sixers","Bowl",1.787,2.15,"Sydney Sixers",120,91,0,0,5,0,0,0,128,129,NA,129,7,2,2,5
"236",13237,"KFC T20 Big Bash League 2017/18",2018-01-17 08:40:00,"Australia/Adelaide","Adelaide Oval",138.596111,-34.915556,19,20,120,120,120,"Adelaide Strikers","Hobart Hurricanes",0,"Adelaide Strikers","Adelaide Strikers","Bat",1.794,2.14,"Adelaide Strikers",120,120,0,5,4,7,1,3,187,176,NA,188,4,4,1,5
"237",13263,"KFC T20 Big Bash League 2017/18",2018-01-18 08:40:00,"Australia/Sydney","Sydney Cricket Ground",151.224771,-33.891645,30,20,120,120,120,"Sydney Sixers","Brisbane Heat",0,"Brisbane Heat","Sydney Sixers","Bowl",1.61,2.48,"Sydney Sixers",60,100,0,2,0,1,0,0,74,73,74,NA,1,10,1,2
"238",13267,"KFC T20 Big Bash League 2017/18",2018-01-20 07:10:00,"Australia/Melbourne","Melbourne Cricket Ground",144.983449,-37.819967,12,20,120,120,120,"Melbourne Stars","Sydney Thunder",0,"Melbourne Stars","Sydney Thunder","Bowl",2.17,1.775,"Sydney Thunder",120,97,0,0,1,9,0,0,147,149,NA,148,6,3,6,3
